UTC,Latitude,Longitude,Altitude,SOG (knots),COG (deg),IMU Heading (avg),Apparent Wind Speed (knots),Apparent Wind Angle (deg),AWS X-Component,AWS Y-Component,True Wind Speed (knots),True Wind Direction (deg),Speed Through Water (knots),STW X-Component,STW Y-Component,Current Speed (knots),Current Direction (deg),Current X-Component,Current Y-Component,Errors
07:,50.858623,-127.517340,-13069,2.51,270.22,342.20,10.53,49.96,8.06,6.77,12.68,57.24,4.69,1.57,4.42,6.14,222.80,-4.17,-4.50,None
,50.859076,-127.523713,-11314,2.29,285.30,329.90,10.53,49.96,8.06,6.77,12.66,59.72,4.69,1.57,4.42,5.99,227.79,-4.44,-4.02,None
,50.859680,-127.529794,-15493,2.26,274.69,332.01,10.53,49.96,8.06,6.77,12.27,59.17,4.69,1.57,4.42,5.64,225.80,-4.04,-3.93,None
,50.860214,-127.532682,-13788,0.57,309.65,302.36,10.53,49.96,8.06,6.77,10.59,53.29,4.69,1.57,4.42,4.44,206.67,-1.99,-3.97,None
,50.861542,-127.535872,-16843,1.68,303.33,305.21,10.53,49.96,8.06,6.77,11.07,59.47,4.69,1.57,4.42,4.47,222.99,-3.05,-3.27,None
,50.863200,-127.539622,-16658,1.99,302.17,66.00,10.53,49.96,8.06,6.77,11.30,59.60,4.69,1.57,4.42,4.67,224.05,-3.25,-3.36,None
,50.864709,-127.543107,-12213,1.97,301.15,66.96,10.53,49.96,8.06,6.77,11.32,59.46,4.69,1.57,4.42,4.71,223.82,-3.26,-3.40,None
,50.866297,-127.546855,-12428,2.38,302.15,307.85,10.53,49.96,8.06,6.77,11.14,60.38,4.69,1.57,4.42,4.49,225.39,-3.19,-3.15,None
,50.868251,-127.550651,-15104,2.07,309.14,305.75,10.53,49.96,8.06,6.77,11.11,60.19,4.69,1.57,4.42,4.46,224.82,-3.15,-3.17,None
,50.870277,-127.554453,-15760,2.35,304.66,307.74,10.53,49.96,8.06,6.77,11.06,59.94,4.69,1.57,4.42,4.43,224.07,-3.08,-3.19,None
,50.872183,-127.557890,-11094,1.59,330.00,278.08,10.53,49.96,8.06,6.77,10.57,60.55,4.69,1.57,4.42,3.93,223.69,-2.71,-2.84,None
02:,50.874116,-127.560945,-14073,1.60,312.77,297.65,10.53,49.96,8.06,6.77,10.93,59.14,4.69,1.57,4.42,4.35,221.63,-2.89,-3.25,None
07:,50.876084,-127.564212,-14368,2.50,311.14,54.25,10.53,49.96,8.06,6.77,11.19,62.73,4.69,1.57,4.42,4.43,231.27,-3.45,-2.77,None
,50.878043,-127.567835,-13378,2.10,309.37,298.49,10.53,49.96,8.06,6.77,11.21,61.40,4.69,1.57,4.42,4.51,228.08,-3.35,-3.01,None
,50.878912,-127.571229,-14077,1.77,305.52,315.73,10.53,49.96,8.06,6.77,11.08,55.34,4.69,1.57,4.42,4.74,213.63,-2.63,-3.95,None
,50.879794,-127.574344,-14268,2.09,296.49,320.97,10.53,49.96,8.06,6.77,11.76,58.11,4.69,1.57,4.42,5.20,222.17,-3.49,-3.86,None
,50.880853,-127.577710,-11148,2.17,309.67,311.26,10.53,49.96,8.06,6.77,11.09,59.24,4.69,1.57,4.42,4.50,222.51,-3.04,-3.32,None
,50.881955,-127.580813,-12401,1.58,302.71,307.43,10.53,49.96,8.06,6.77,11.01,57.02,4.69,1.57,4.42,4.55,217.02,-2.74,-3.64,None
,50.883413,-127.583738,-12817,1.93,301.46,297.66,10.53,49.96,8.06,6.77,10.85,57.10,4.69,1.57,4.42,4.40,216.49,-2.62,-3.54,None
,50.885130,-127.586111,-10638,2.58,40.58,270.21,10.53,49.96,8.06,6.77,10.44,57.51,4.69,1.57,4.42,3.99,215.45,-2.32,-3.25,None
,50.887172,-127.588231,-14695,1.93,335.46,271.18,10.53,49.96,8.06,6.77,10.29,60.33,4.69,1.57,4.42,3.67,221.81,-2.45,-2.74,None
,50.889295,-127.590406,-10577,2.37,310.92,294.53,10.53,49.96,8.06,6.77,10.71,59.01,4.69,1.57,4.42,4.15,220.40,-2.69,-3.16,None
,50.891371,-127.592414,-13154,2.08,323.00,282.46,10.53,49.96,8.06,6.77,10.46,61.10,4.69,1.57,4.42,3.80,224.67,-2.67,-2.70,None
02:,50.893455,-127.594374,-18837,1.89,354.79,37.97,10.53,49.96,8.06,6.77,9.58,59.29,4.69,1.57,4.42,3.07,214.50,-1.74,-2.53,None
07:,50.895534,-127.595892,-18490,1.24,305.19,301.49,10.53,49.96,8.06,6.77,10.68,57.70,4.69,1.57,4.42,4.20,217.10,-2.53,-3.35,None
,50.897419,-127.597320,-10824,1.03,337.88,270.70,10.53,49.96,8.06,6.77,10.43,57.21,4.69,1.57,4.42,4.00,214.65,-2.27,-3.29,None
,50.899400,-127.598682,-14368,0.97,332.77,278.91,10.53,49.96,8.06,6.77,10.26,59.86,4.69,1.57,4.42,3.67,220.42,-2.38,-2.79,None
,50.901283,-127.600260,-14210,0.31,310.43,301.36,10.53,49.96,8.06,6.77,10.74,58.94,4.69,1.57,4.42,4.18,220.36,-2.70,-3.18,None
,50.903200,-127.601830,-16214,1.61,335.42,287.76,10.53,49.96,8.06,6.77,10.62,58.18,4.69,1.57,4.42,4.12,217.99,-2.53,-3.24,None
,50.904954,-127.603050,-15222,0.34,333.00,278.53,10.53,49.96,8.06,6.77,10.46,55.07,4.69,1.57,4.42,4.19,209.85,-2.08,-3.63,None
,50.906503,-127.604487,-17512,1.47,325.03,280.90,10.53,49.96,8.06,6.77,10.78,56.85,4.69,1.57,4.42,4.35,215.59,-2.53,-3.54,None
,50.907657,-127.606954,-16912,1.58,298.53,307.26,10.53,49.96,8.06,6.77,10.90,57.09,4.69,1.57,4.42,4.44,216.69,-2.66,-3.56,None
,50.908965,-127.610071,-15540,1.67,307.11,317.02,10.53,49.96,8.06,6.77,11.20,57.75,4.69,1.57,4.42,4.69,219.45,-2.98,-3.62,None
,50.910080,-127.613123,-16326,1.72,301.80,69.47,10.53,49.96,8.06,6.77,11.19,58.35,4.69,1.57,4.42,4.64,220.78,-3.03,-3.51,None
,50.911451,-127.615608,-12375,1.92,342.11,273.86,10.53,49.96,8.06,6.77,10.17,57.66,4.69,1.57,4.42,3.73,214.25,-2.10,-3.08,None
02:,50.913294,-127.616950,-18383,1.87,347.72,264.46,10.53,49.96,8.06,6.77,9.71,57.05,4.69,1.57,4.42,3.36,209.50,-1.66,-2.93,None
07:,50.915197,-127.617801,-15814,1.65,339.22,267.38,10.53,49.96,8.06,6.77,10.01,58.11,4.69,1.57,4.42,3.55,214.39,-2.01,-2.93,None
,50.916902,-127.617987,-13853,1.49,359.01,18.49,10.53,49.96,8.06,6.77,9.66,56.82,4.69,1.57,4.42,3.34,208.56,-1.60,-2.93,None
,50.918892,-127.617981,-16892,1.81,359.14,261.23,10.53,49.96,8.06,6.77,9.49,57.20,4.69,1.57,4.42,3.16,208.06,-1.48,-2.78,None
,50.920862,-127.618346,-15021,1.81,352.32,262.21,10.53,49.96,8.06,6.77,9.80,57.83,4.69,1.57,4.42,3.38,212.21,-1.80,-2.86,None
,50.923186,-127.618528,-14489,1.76,2.35,15.14,10.53,49.96,8.06,6.77,9.43,57.90,4.69,1.57,4.42,3.05,209.41,-1.50,-2.66,None
,50.925522,-127.619131,-12143,1.73,332.06,280.28,10.53,49.96,8.06,6.77,10.09,58.55,4.69,1.57,4.42,3.59,216.03,-2.11,-2.91,None
,50.927891,-127.620024,-10936,0.88,357.37,265.36,10.53,49.96,8.06,6.77,10.02,57.18,4.69,1.57,4.42,3.63,212.12,-1.93,-3.07,None
,50.929746,-127.620820,-14164,1.51,332.65,268.16,10.53,49.96,8.06,6.77,10.02,59.95,4.69,1.57,4.42,3.44,219.36,-2.18,-2.66,None
,50.931818,-127.621595,-12542,1.56,356.85,273.21,10.53,49.96,8.06,6.77,10.02,57.88,4.69,1.57,4.42,3.58,213.86,-1.99,-2.97,None
,50.933871,-127.622322,-14893,1.55,349.59,17.94,10.53,49.96,8.06,6.77,9.86,57.80,4.69,1.57,4.42,3.44,212.55,-1.85,-2.90,None
,50.935910,-127.623345,-15417,1.50,330.77,273.19,10.53,49.96,8.06,6.77,10.18,58.90,4.69,1.57,4.42,3.66,217.49,-2.23,-2.90,None
02:,50.938091,-127.623731,-18040,1.51,348.89,258.56,10.53,49.96,8.06,6.77,9.85,58.13,4.69,1.57,4.42,3.40,213.33,-1.87,-2.84,None
07:,50.940157,-127.624516,-16094,1.61,346.95,24.38,10.53,49.96,8.06,6.77,9.90,58.30,4.69,1.57,4.42,3.44,214.19,-1.93,-2.85,None
,50.942322,-127.624475,-14762,2.80,14.33,240.64,10.53,49.96,8.06,6.77,9.48,57.69,4.69,1.57,4.42,3.10,209.23,-1.52,-2.71,None
,50.944634,-127.624218,-16419,1.80,345.59,285.55,10.53,49.96,8.06,6.77,10.00,59.75,4.69,1.57,4.42,3.44,218.71,-2.15,-2.68,None
,50.947125,-127.625405,-16288,2.51,353.73,267.54,10.53,49.96,8.06,6.77,9.36,60.32,4.69,1.57,4.42,2.80,215.72,-1.64,-2.28,None
,50.950088,-127.626553,-17085,4.55,354.02,250.65,10.53,49.96,8.06,6.77,8.66,68.87,4.69,1.57,4.42,1.76,244.21,-1.58,-0.76,None
,50.955460,-127.627755,-18087,3.76,0.86,7.16,10.53,49.96,8.06,6.77,8.56,69.34,4.69,1.57,4.42,1.65,246.36,-1.51,-0.66,None
,50.960405,-127.629162,-18016,3.61,352.61,257.36,10.53,49.96,8.06,6.77,9.05,67.27,4.69,1.57,4.42,2.18,238.41,-1.85,-1.14,None
,50.965136,-127.631417,-15096,2.80,0.94,255.08,10.53,49.96,8.06,6.77,9.20,73.52,4.69,1.57,4.42,2.34,263.80,-2.33,-0.25,None
,50.969351,-127.633904,-13646,3.51,339.48,266.08,10.53,49.96,8.06,6.77,9.16,69.19,4.69,1.57,4.42,2.25,246.57,-2.07,-0.90,None
,50.972502,-127.634879,-15306,1.87,2.07,24.90,10.53,49.96,8.06,6.77,9.38,58.46,4.69,1.57,4.42,2.96,210.51,-1.50,-2.55,None
,50.975020,-127.634343,-15791,1.08,3.28,284.41,10.53,49.96,8.06,6.77,9.80,56.42,4.69,1.57,4.42,3.49,208.64,-1.67,-3.06,None
02:,50.977875,-127.633350,-15875,2.78,0.56,265.90,10.53,49.96,8.06,6.77,8.92,59.30,4.69,1.57,4.42,2.49,208.21,-1.18,-2.20,None
07:,50.979635,-127.633442,-15969,1.95,264.15,109.44,10.53,49.96,8.06,6.77,12.19,55.12,4.69,1.57,4.42,5.80,217.26,-3.51,-4.62,None
,50.978865,-127.637699,-13998,2.20,25.36,242.00,10.53,49.96,8.06,6.77,9.41,54.72,4.69,1.57,4.42,3.30,201.10,-1.19,-3.08,None
,50.982134,-127.637121,-16798,2.37,338.12,39.80,10.53,49.96,8.06,6.77,10.05,62.89,4.69,1.57,4.42,3.31,227.82,-2.45,-2.22,None
00,50.986123,-127.637636,-18434,2.73,356.78,252.07,10.53,49.96,8.06,6.77,8.71,66.18,4.69,1.57,4.42,1.88,231.85,-1.48,-1.16,None
00,50.990974,-127.639022,-16033,3.48,350.58,19.84,10.53,49.96,8.06,6.77,9.26,68.85,4.69,1.57,4.42,2.35,245.34,-2.14,-0.98,None
01,50.996303,-127.641468,-18357,4.21,342.70,276.57,10.53,49.96,8.06,6.77,9.78,72.25,4.69,1.57,4.42,2.89,257.52,-2.82,-0.62,None
01,51.001945,-127.645259,-12793,4.36,332.24,283.28,10.53,49.96,8.06,6.77,10.23,78.29,4.69,1.57,4.42,3.53,274.57,-3.52,0.28,None
02,51.008406,-127.651226,-14949,6.83,324.65,292.10,10.53,49.96,8.06,6.77,11.28,80.90,4.69,1.57,4.42,4.68,277.05,-4.64,0.57,None
02,51.015046,-127.658764,-15960,5.11,321.10,298.19,10.53,49.96,8.06,6.77,11.90,78.69,4.69,1.57,4.42,5.18,270.26,-5.18,0.02,None
02,51.020749,-127.665106,-12560,5.16,330.01,275.88,10.53,49.96,8.06,6.77,9.96,80.95,4.69,1.57,4.42,3.44,283.28,-3.35,0.79,None
03,51.026825,-127.671537,-13495,5.55,319.62,303.63,10.53,49.96,8.06,6.77,11.69,78.96,4.69,1.57,4.42,4.99,271.36,-4.99,0.12,None
03:03,51.032829,-127.678412,-17386,5.66,330.24,286.15,10.53,49.96,8.06,6.77,11.12,78.87,4.69,1.57,4.42,4.42,272.73,-4.42,0.21,None
08:03,51.038094,-127.683656,-14845,4.26,316.39,303.83,10.53,49.96,8.06,6.77,11.44,70.75,4.69,1.57,4.42,4.53,251.81,-4.30,-1.41,None
04,51.041504,-127.688416,-10572,2.85,328.63,289.44,10.53,49.96,8.06,6.77,10.32,69.45,4.69,1.57,4.42,3.41,248.24,-3.17,-1.26,None
04,51.045149,-127.693146,-19935,3.61,322.84,62.58,10.53,49.96,8.06,6.77,10.96,69.17,4.69,1.57,4.42,4.05,247.69,-3.75,-1.54,None
05,51.050352,-127.697453,-18790,4.76,331.00,278.96,10.53,49.96,8.06,6.77,10.81,73.27,4.69,1.57,4.42,3.94,258.93,-3.86,-0.76,None
05,51.053919,-127.701581,-18850,3.45,321.36,58.78,10.53,49.96,8.06,6.77,11.00,68.25,4.69,1.57,4.42,4.10,245.24,-3.73,-1.72,None
06,51.057338,-127.706924,-13752,3.48,308.29,318.39,10.53,49.96,8.06,6.77,11.66,66.84,4.69,1.57,4.42,4.78,242.20,-4.23,-2.23,None
07,51.060701,-127.712217,-15541,3.89,315.67,309.88,10.53,49.96,8.06,6.77,11.40,69.98,4.69,1.57,4.42,4.49,249.87,-4.22,-1.55,None
08,51.063156,-127.718076,-16010,3.06,306.74,328.58,10.53,49.96,8.06,6.77,11.89,64.08,4.69,1.57,4.42,5.07,235.95,-4.20,-2.84,None
08,51.066571,-127.724596,-14014,4.20,312.13,319.18,10.53,49.96,8.06,6.77,11.77,68.10,4.69,1.57,4.42,4.88,245.33,-4.43,-2.03,None
09,51.070648,-127.731951,-14190,5.18,314.60,317.08,10.53,49.96,8.06,6.77,12.32,73.12,4.69,1.57,4.42,5.43,257.02,-5.29,-1.22,None
,51.075858,-127.739169,-15918,5.18,318.24,298.63,10.53,49.96,8.06,6.77,11.82,76.99,4.69,1.57,4.42,5.04,266.54,-5.03,-0.30,None
03:,51.081748,-127.746763,-11773,5.99,315.80,302.15,10.53,49.96,8.06,6.77,12.00,79.77,4.69,1.57,4.42,5.32,272.45,-5.31,0.23,None
08:,51.086909,-127.753987,-15948,5.79,324.96,288.99,10.53,49.96,8.06,6.77,11.25,77.42,4.69,1.57,4.42,4.49,268.82,-4.49,-0.09,None
,51.092226,-127.760214,-17334,4.67,317.97,304.67,10.53,49.96,8.06,6.77,11.85,69.30,4.69,1.57,4.42,4.95,248.25,-4.59,-1.83,None
,51.097237,-127.766221,-14267,4.19,318.35,309.35,10.53,49.96,8.06,6.77,11.42,70.87,4.69,1.57,4.42,4.51,252.14,-4.29,-1.38,None
,51.100976,-127.771618,-15264,3.64,320.80,304.39,10.53,49.96,8.06,6.77,10.89,65.55,4.69,1.57,4.42,4.04,237.84,-3.42,-2.15,None
,51.103801,-127.775766,-19105,1.85,322.41,303.96,10.53,49.96,8.06,6.77,10.79,58.71,4.69,1.57,4.42,4.24,220.02,-2.72,-3.24,None
,51.107638,-127.778190,-16129,3.72,329.32,49.53,10.53,49.96,8.06,6.77,10.58,70.27,4.69,1.57,4.42,3.68,250.69,-3.47,-1.22,None
,51.112277,-127.782012,-17876,4.65,339.67,275.63,10.53,49.96,8.06,6.77,10.25,74.17,4.69,1.57,4.42,3.39,262.59,-3.37,-0.44,None
,51.116686,-127.786602,-20578,3.41,323.04,302.20,10.53,49.96,8.06,6.77,10.83,69.50,4.69,1.57,4.42,3.92,248.53,-3.65,-1.43,None
,51.120036,-127.790452,-12070,3.54,330.44,294.46,10.53,49.96,8.06,6.77,10.46,67.91,4.69,1.57,4.42,3.57,243.77,-3.20,-1.58,None
,51.124746,-127.794678,-16172,4.58,338.73,280.49,10.53,49.96,8.06,6.77,9.81,73.50,4.69,1.57,4.42,2.94,261.64,-2.91,-0.43,None
,51.129646,-127.798345,-13889,4.17,335.13,286.85,10.53,49.96,8.06,6.77,10.33,69.08,4.69,1.57,4.42,3.43,247.12,-3.16,-1.33,None
03:,51.131494,-127.800415,-15040,0.62,222.44,30.62,10.53,49.96,8.06,6.77,10.72,47.73,4.69,1.57,4.42,5.06,196.52,-1.44,-4.85,None
08:,51.133807,-127.802172,-15166,2.44,353.20,263.40,10.53,49.96,8.06,6.77,9.33,65.15,4.69,1.57,4.42,2.51,231.60,-1.97,-1.56,None
,51.137192,-127.802583,-20590,1.89,355.95,32.92,10.53,49.96,8.06,6.77,9.54,59.17,4.69,1.57,4.42,3.05,213.89,-1.70,-2.53,None
,51.140600,-127.801840,-18032,3.46,354.08,23.93,10.53,49.96,8.06,6.77,9.05,68.43,4.69,1.57,4.42,2.16,243.26,-1.93,-0.97,None
,51.144387,-127.803368,-17166,4.27,344.23,272.49,10.53,49.96,8.06,6.77,9.30,70.40,4.69,1.57,4.42,2.40,251.41,-2.27,-0.76,None
,51.148257,-127.805615,-13351,4.47,352.13,273.48,10.53,49.96,8.06,6.77,9.04,68.28,4.69,1.57,4.42,2.15,242.59,-1.91,-0.99,None
,51.153626,-127.808918,-17259,3.82,335.93,302.90,10.53,49.96,8.06,6.77,10.73,69.68,4.69,1.57,4.42,3.82,249.03,-3.57,-1.37,None
,51.159808,-127.813341,-14367,4.65,317.82,70.42,10.53,49.96,8.06,6.77,11.67,73.42,4.69,1.57,4.42,4.79,258.28,-4.69,-0.97,None
,51.165078,-127.818977,-16155,4.33,325.33,300.58,10.53,49.96,8.06,6.77,11.18,72.10,4.69,1.57,4.42,4.29,255.41,-4.15,-1.08,None
,51.169391,-127.824962,-15435,3.34,328.22,293.32,10.53,49.96,8.06,6.77,10.74,66.96,4.69,1.57,4.42,3.86,241.42,-3.39,-1.85,None
,51.173709,-127.829412,-17197,4.06,352.63,265.52,10.53,49.96,8.06,6.77,9.20,69.85,4.69,1.57,4.42,2.29,249.27,-2.14,-0.81,None
,51.178098,-127.833317,-18160,4.85,334.53,45.79,10.53,49.96,8.06,6.77,10.43,76.70,4.69,1.57,4.42,3.65,269.34,-3.65,-0.04,None
03:,51.184377,-127.837369,-14082,4.27,335.71,278.61,10.53,49.96,8.06,6.77,10.21,72.56,4.69,1.57,4.42,3.32,257.80,-3.25,-0.70,None
08:,51.190221,-127.840510,-16058,4.97,350.07,264.77,10.53,49.96,8.06,6.77,8.91,76.66,4.69,1.57,4.42,2.19,277.92,-2.17,0.30,None
,51.195481,-127.844442,-17557,4.20,356.22,261.48,10.53,49.96,8.06,6.77,9.63,71.61,4.69,1.57,4.42,2.73,255.58,-2.64,-0.68,None
,51.199960,-127.848284,-17211,2.80,319.78,301.91,10.53,49.96,8.06,6.77,10.94,68.09,4.69,1.57,4.42,4.04,244.73,-3.66,-1.73,None
,51.204921,-127.851774,-17379,3.47,339.74,284.57,10.53,49.96,8.06,6.77,9.86,70.82,4.69,1.57,4.42,2.96,252.63,-2.82,-0.88,None
,51.210566,-127.855147,-22004,4.60,332.37,291.53,10.53,49.96,8.06,6.77,10.50,73.21,4.69,1.57,4.42,3.62,259.25,-3.56,-0.68,None
,51.216684,-127.857514,-18291,5.31,352.19,271.56,10.53,49.96,8.06,6.77,8.74,77.95,4.69,1.57,4.42,2.12,284.54,-2.05,0.53,None
,51.222219,-127.861308,-17624,4.34,352.81,269.08,10.53,49.96,8.06,6.77,9.63,71.32,4.69,1.57,4.42,2.73,254.56,-2.63,-0.73,None
,51.227082,-127.864262,-18087,2.46,313.89,306.41,10.53,49.96,8.06,6.77,11.15,59.83,4.69,1.57,4.42,4.52,224.11,-3.15,-3.25,None
,51.231355,-127.868147,-17161,4.91,326.26,292.89,10.53,49.96,8.06,6.77,11.02,74.07,4.69,1.57,4.42,4.16,260.77,-4.11,-0.67,None
,51.236798,-127.873066,-15410,4.39,349.95,274.55,10.53,49.96,8.06,6.77,10.17,76.19,4.69,1.57,4.42,3.38,268.81,-3.38,-0.07,None
,51.241042,-127.878868,-15559,4.83,323.95,58.33,10.53,49.96,8.06,6.77,11.27,75.24,4.69,1.57,4.42,4.44,263.33,-4.41,-0.52,None
03:,51.246653,-127.885951,-15769,5.42,321.16,300.12,10.53,49.96,8.06,6.77,12.06,77.09,4.69,1.57,4.42,5.27,266.35,-5.26,-0.34,None
08:,51.251772,-127.893335,-16847,5.15,326.80,51.60,10.53,49.96,8.06,6.77,11.16,77.24,4.69,1.57,4.42,4.39,268.61,-4.39,-0.11,None
,51.259084,-127.898839,-17379,6.31,331.71,46.89,10.53,49.96,8.06,6.77,11.12,83.69,4.69,1.57,4.42,4.70,283.98,-4.56,1.13,None
,51.266124,-127.905355,-16924,6.30,318.83,59.42,10.53,49.96,8.06,6.77,12.38,80.54,4.69,1.57,4.42,5.72,273.24,-5.72,0.32,None
,51.274016,-127.910208,-16094,6.10,345.82,275.31,10.53,49.96,8.06,6.77,9.74,84.52,4.69,1.57,4.42,3.51,293.98,-3.21,1.43,None
,51.281123,-127.915414,-13611,5.96,0.69,266.29,10.53,49.96,8.06,6.77,9.48,84.30,4.69,1.57,4.42,3.26,295.75,-2.94,1.42,None
,51.288564,-127.919467,-20142,6.07,5.83,267.95,10.53,49.96,8.06,6.77,8.91,83.33,4.69,1.57,4.42,2.70,299.36,-2.35,1.32,None
,51.295368,-127.923566,-17021,5.40,324.94,291.81,10.53,49.96,8.06,6.77,9.89,77.39,4.69,1.57,4.42,3.17,273.57,-3.16,0.20,None
,51.302098,-127.927405,-17245,5.18,326.42,297.71,10.53,49.96,8.06,6.77,10.95,78.43,4.69,1.57,4.42,4.23,272.19,-4.23,0.16,None
,51.308305,-127.932608,-15601,4.88,333.93,51.71,10.53,49.96,8.06,6.77,10.48,76.80,4.69,1.57,4.42,3.71,269.43,-3.71,-0.04,None
,51.314583,-127.937948,-14024,5.98,321.06,306.59,10.53,49.96,8.06,6.77,11.81,75.99,4.69,1.57,4.42,4.99,264.23,-4.97,-0.50,None
,51.319493,-127.943361,-14987,5.91,323.60,292.22,10.53,49.96,8.06,6.77,10.54,73.73,4.69,1.57,4.42,3.68,260.65,-3.63,-0.60,None
03:,51.324908,-127.947992,-13071,3.93,339.77,283.14,10.53,49.96,8.06,6.77,10.13,78.21,4.69,1.57,4.42,3.43,274.82,-3.42,0.29,None
08:,51.330978,-127.953515,-16369,6.03,332.50,294.77,10.53,49.96,8.06,6.77,11.43,79.59,4.69,1.57,4.42,4.76,273.52,-4.75,0.29,None
,51.334785,-127.959808,-19203,6.20,221.68,29.85,10.53,49.96,8.06,6.77,16.27,52.21,4.69,1.57,4.42,9.93,219.91,-6.37,-7.61,None
,51.328896,-127.969257,-15714,6.17,228.15,142.00,10.53,49.96,8.06,6.77,16.70,49.29,4.69,1.57,4.42,10.53,215.86,-6.17,-8.54,None
,51.323434,-127.979444,-10710,6.89,234.66,21.13,10.53,49.96,8.06,6.77,16.38,51.64,4.69,1.57,4.42,10.06,219.12,-6.35,-7.81,None
,51.319104,-127.990273,-17797,6.11,230.66,138.19,10.53,49.96,8.06,6.77,16.64,50.22,4.69,1.57,4.42,10.41,217.22,-6.30,-8.29,None
,51.320896,-127.997165,-20114,4.82,322.15,297.44,10.53,49.96,8.06,6.77,11.03,72.30,4.69,1.57,4.42,4.13,256.06,-4.01,-1.00,None
,51.325628,-128.003199,-15931,4.71,330.69,290.62,10.53,49.96,8.06,6.77,10.28,72.17,4.69,1.57,4.42,3.39,256.49,-3.30,-0.79,None
,51.331485,-128.007059,-15577,5.41,324.43,289.19,10.53,49.96,8.06,6.77,10.48,77.41,4.69,1.57,4.42,3.73,271.14,-3.73,0.07,None
,51.338212,-128.010748,-15311,4.90,345.28,280.42,10.53,49.96,8.06,6.77,10.43,78.57,4.69,1.57,4.42,3.74,274.44,-3.73,0.29,None
,51.344865,-128.014583,-15350,5.62,334.21,287.97,10.53,49.96,8.06,6.77,11.04,78.06,4.69,1.57,4.42,4.31,270.98,-4.31,0.07,None
,51.351479,-128.019188,-14503,4.86,329.59,57.43,10.53,49.96,8.06,6.77,10.83,76.19,4.69,1.57,4.42,4.03,266.75,-4.03,-0.23,None
00:03:,51.357016,-128.023716,-11750,4.53,236.36,11.97,10.53,49.96,8.06,6.77,15.07,53.59,4.69,1.57,4.42,8.67,220.55,-5.64,-6.59,None
00:08:,51.352596,-128.034902,-13481,6.18,230.15,24.70,10.53,49.96,8.06,6.77,17.07,51.43,4.69,1.57,4.42,10.76,219.60,-6.86,-8.29,None
00:,51.347606,-128.046118,-10667,6.36,221.00,32.06,10.53,49.96,8.06,6.77,16.74,49.55,4.69,1.57,4.42,10.55,216.31,-6.25,-8.51,None
00:,51.343221,-128.057795,-9901,6.35,222.50,146.18,10.53,49.96,8.06,6.77,16.85,47.16,4.69,1.57,4.42,10.83,212.79,-5.86,-9.10,None
00:,51.338789,-128.069369,-11933,6.48,242.81,11.97,10.53,49.96,8.06,6.77,16.65,52.28,4.69,1.57,4.42,10.29,220.46,-6.68,-7.83,None
00:,51.335225,-128.080939,-11087,5.97,229.81,16.72,10.53,49.96,8.06,6.77,16.74,48.18,4.69,1.57,4.42,10.64,214.19,-5.98,-8.80,None
00:,51.331889,-128.091159,-7565,4.89,257.24,5.57,10.53,49.96,8.06,6.77,15.50,54.15,4.69,1.57,4.42,9.05,222.09,-6.07,-6.72,None
00:,51.338221,-128.089407,-21670,5.26,350.11,269.57,10.53,49.96,8.06,6.77,8.24,82.45,4.69,1.57,4.42,2.11,307.18,-1.68,1.27,None
00:,51.345466,-128.091554,-19127,5.45,343.60,34.80,10.53,49.96,8.06,6.77,9.72,80.86,4.69,1.57,4.42,3.21,284.65,-3.11,0.81,None
00:,51.352314,-128.094540,-13373,3.49,343.03,278.86,10.53,49.96,8.06,6.77,9.37,75.93,4.69,1.57,4.42,2.59,271.77,-2.59,0.08,None
00:,51.359043,-128.097274,-15276,5.64,339.95,267.82,10.53,49.96,8.06,6.77,9.14,78.22,4.69,1.57,4.42,2.51,281.28,-2.46,0.49,None
00:,51.366254,-128.098043,-11462,5.42,351.41,28.47,10.53,49.96,8.06,6.77,8.98,80.96,4.69,1.57,4.42,2.56,291.67,-2.38,0.95,None
01:03:,51.373666,-128.099747,-13476,4.95,347.94,270.02,10.53,49.96,8.06,6.77,8.83,79.33,4.69,1.57,4.42,2.30,288.29,-2.19,0.72,None
01:08:,51.373440,-128.110665,-11840,5.52,262.76,345.54,10.53,49.96,8.06,6.77,15.53,61.52,4.69,1.57,4.42,8.76,234.80,-7.15,-5.05,None
01:,51.378233,-128.114098,-17924,6.83,11.93,248.14,10.53,49.96,8.06,6.77,7.90,83.48,4.69,1.57,4.42,1.99,317.20,-1.35,1.46,None
01:,51.386065,-128.113280,-11762,6.24,0.52,259.08,10.53,49.96,8.06,6.77,8.36,82.74,4.69,1.57,4.42,2.22,305.80,-1.80,1.30,None
01:,51.394134,-128.112093,-22985,5.63,6.31,259.59,10.53,49.96,8.06,6.77,8.17,84.91,4.69,1.57,4.42,2.32,314.69,-1.65,1.63,None
01:,51.402015,-128.112114,-10467,7.14,353.40,260.18,10.53,49.96,8.06,6.77,8.49,85.14,4.69,1.57,4.42,2.56,309.74,-1.97,1.64,None
01:,51.409931,-128.111593,-14036,4.80,3.10,252.01,10.53,49.96,8.06,6.77,7.63,80.04,4.69,1.57,4.42,1.46,315.44,-1.02,1.04,None
01:,51.417485,-128.113339,-14115,5.94,341.27,40.11,10.53,49.96,8.06,6.77,10.04,83.44,4.69,1.57,4.42,3.68,289.18,-3.48,1.21,None
